,summary,Deutschland,Brasilien,USA,Frankreich,UN,China,Russland,Ukraine,word
G-7-Gipfel,2.476343862799399,-0.03640654982315333,0.2023836504311783,-0.06176416628030407,0.012002361370516648,0.0,-0.07991789162656279,-0.04853955119788461,0.07151053096666174,G-7-Gipfel
münster g-7-gipfel,2.476343862799399,-0.03640654982315333,0.2023836504311783,-0.06176416628030407,0.012002361370516648,0.0,-0.07991789162656279,-0.04853955119788461,0.07151053096666174,münster g-7-gipfel
entfernt,2.781169765853893,-0.08724168974797006,0.49663359716281275,-0.17785256103270858,-0.10408603338188793,0.0,-0.1960062863789673,-0.16462794595028918,-0.04457786378574279,entfernt
g-7-gipfel entfernt,2.468600594891698,-0.04614845980479473,0.21565535321321755,-0.058632372059814974,0.01513415559100568,0.0,-0.07678609740607384,-0.045407756977395596,0.07464232518715097,g-7-gipfel entfernt
entfernt auf,2.4643930252046116,-0.05333993361414293,0.2265011198689701,-0.05692648268249992,0.01684004496832071,0.0,-0.07508020802875864,-0.04370186760008061,0.07634821456446597,entfernt auf
Bildern,2.4620236395454715,-0.05932975171776538,0.23633582628743502,-0.055964572229903704,0.017801955420917,0.0,-0.07411829757616235,-0.04273995714748429,0.07731012501706223,Bildern
auf bild,2.4620236395454715,-0.05932975171776538,0.23633582628743502,-0.055964572229903704,0.017801955420917,0.0,-0.07411829757616235,-0.04273995714748429,0.07731012501706223,auf bild
G7-Außenministertreffens,2.46066415158092,-0.06786970345558388,0.2517808325013365,-0.055412236572312534,0.018354291078508167,0.0,-0.07356596191857134,-0.04218762148989318,0.07786246067465341,G7-Außenministertreffens
bild g7-außenministertreffen,2.46066415158092,-0.06786970345558388,0.2517808325013365,-0.055412236572312534,0.018354291078508167,0.0,-0.07356596191857134,-0.04218762148989318,0.07786246067465341,bild g7-außenministertreffen
fehlt,2.4662224827134964,-0.08531277393968399,0.28900877431193217,-0.057668563499753446,0.01609796415106729,0.0,-0.0758222888460121,-0.04444394841733411,0.07560613374721252,fehlt
g7-außenministertreffen fehl,2.4662224827134964,-0.08531277393968399,0.28900877431193217,-0.057668563499753446,0.01609796415106729,0.0,-0.0758222888460121,-0.04444394841733411,0.07560613374721252,g7-außenministertreffen fehl
religiöses,2.4721265838627424,-0.09272934842855018,0.3070793144407549,-0.0600596880973453,0.01370683955347532,0.0,-0.07821341344360402,-0.04683507301492595,0.0732150091496207,religiöses
fehl religiös,2.4721265838627424,-0.09272934842855018,0.3070793144407549,-0.0600596880973453,0.01370683955347532,0.0,-0.07821341344360402,-0.04683507301492595,0.0732150091496207,fehl religiös
religiös detail,2.481902374755911,-0.10167554063264432,0.3303450593028131,-0.06400629546018596,0.009760232190634674,0.0,-0.08216002080644474,-0.050781680377766605,0.06926840178677995,religiös detail
detail das,2.4918962282022616,-0.10903158473426329,0.3504013100460991,-0.06802490083346703,0.005741626817353611,0.0,-0.08617862617972587,-0.0548002857510478,0.06524979641349887,detail das
das auswärtig,2.498095683558684,-0.11310101862469403,0.36175703343131027,-0.07050965778525259,0.0032568698655679362,0.0,-0.08866338313151137,-0.05728504270283322,0.06276503946171326,das auswärtig
auswärtig amt,2.5210407600832214,-0.12634270058045421,0.3994450503177583,-0.07965275904403883,-0.005886231393218094,0.0,-0.09780648439029759,-0.06642814396161945,0.053621938202927134,auswärtig amt
amt kreuz,2.5447198318216833,0.016309628843467802,0.1466513619463367,-0.08900150096311052,-0.015234973312289759,0.0,-0.10715522630936924,-0.0757768858806912,0.044273196283855384,amt kreuz
Friedenssaal,2.6793694137086614,-0.19567318865183986,0.5889065619163121,-0.14056241619336338,-0.06679588854254255,0.0,-0.1587161415396221,-0.12733780111094395,-0.007287718946397516,Friedenssaal
kreuz friedenssaal,2.6793694137086614,-0.19567318865183986,0.5889065619163121,-0.14056241619336338,-0.06679588854254255,0.0,-0.1587161415396221,-0.12733780111094395,-0.007287718946397516,kreuz friedenssaal
Münsteraner,2.6607278746079777,-0.19342509575791766,0.5765258804734663,-0.13358066518120287,-0.05981413753038203,0.0,-0.1517343905274616,-0.12035605009878336,-0.00030596793423688304,Münsteraner
friedenssaal münsteraner,2.6607278746079777,-0.19342509575791766,0.5765258804734663,-0.13358066518120287,-0.05981413753038203,0.0,-0.1517343905274616,-0.12035605009878336,-0.00030596793423688304,friedenssaal münsteraner
Rathauses,2.5573677705338835,-0.15684763239033192,0.4689187223771416,-0.09395945762969188,-0.020192929978871066,0.0,-0.1121131829759506,-0.08073484254727237,0.03931523961727387,Rathauses
münsteraner rathaus,2.5573677705338835,-0.15684763239033192,0.4689187223771416,-0.09395945762969188,-0.020192929978871066,0.0,-0.1121131829759506,-0.08073484254727237,0.03931523961727387,münsteraner rathaus
entfernen,2.5135499235436334,-0.14193770026394995,0.41822257317084033,-0.07667700886374423,-0.0029104812129234284,0.0,-0.09483073421000296,-0.0634523937813249,0.056597688383221705,entfernen
rathaus entfern,2.5135499235436334,-0.14193770026394995,0.41822257317084033,-0.07667700886374423,-0.0029104812129234284,0.0,-0.09483073421000296,-0.0634523937813249,0.056597688383221705,rathaus entfern
entfern lass,2.484174416444267,-0.1324206077908941,0.38269249069942185,-0.06492132031477871,0.00884520733604211,0.0,-0.08307504566103738,-0.051696705232359315,0.06835337693218704,entfern lass
natürlich,2.8079753806576133,0.07931997502821583,0.20418147630466685,-0.18744466130177598,-0.11367813365095526,0.0,-0.2055983866480347,-0.17422004621935655,-0.054169964054810046,natürlich
Tisch,2.4211897357032743,-0.11440087503562964,0.30373066235172724,-0.0392399884323563,0.03452653921846445,0.0,-0.05739371377861508,-0.026015373349936935,0.09403470881460961,Tisch
natürlich tisch,2.4211897357032743,-0.11440087503562964,0.30373066235172724,-0.0392399884323563,0.03452653921846445,0.0,-0.05739371377861508,-0.026015373349936935,0.09403470881460961,natürlich tisch
rein,2.6514382674993153,-0.10787927886565295,0.4551768626687811,-0.13008317796800947,-0.056316650317188716,0.0,-0.1482369033142684,-0.11685856288559014,0.003191519278956372,rein
tisch rein,2.414957606976624,-0.1128738204818743,0.29584083778294856,-0.036662675652237034,0.037103851998583744,0.0,-0.054816400998495676,-0.023438060569817516,0.09661202159472888,tisch rein
Beleuchtung,2.4146979868135454,-0.1169921535095388,0.3028214243102265,-0.036555164812887536,0.037211362837933186,0.0,-0.05470889015914625,-0.023330549730468136,0.0967195324340783,Beleuchtung
rein beleuchtung,2.4146979868135454,-0.1169921535095388,0.3028214243102265,-0.036555164812887536,0.037211362837933186,0.0,-0.05470889015914625,-0.023330549730468136,0.0967195324340783,rein beleuchtung
beleuchtung rein,2.414957606976624,-0.1128738204818743,0.29584083778294856,-0.036662675652237034,0.037103851998583744,0.0,-0.054816400998495676,-0.023438060569817516,0.09661202159472888,beleuchtung rein
wurden,2.435022467019098,-0.12844938640918244,0.3388394055155345,-0.04493692594259748,0.028829601708223424,0.0,-0.06309065128885612,-0.03171231086017809,0.08833777130436847,wurden
rein werd,2.435022467019098,-0.12844938640918244,0.3388394055155345,-0.04493692594259748,0.028829601708223424,0.0,-0.06309065128885612,-0.03171231086017809,0.08833777130436847,rein werd
Teppiche,2.4557651270556273,-0.13883755695554423,0.37175531300058423,-0.05341931615421642,0.020347211496604144,0.0,-0.07157304150047522,-0.04019470107179719,0.07985538109274933,Teppiche
werd teppich,2.4557651270556273,-0.13883755695554423,0.37175531300058423,-0.05341931615421642,0.020347211496604144,0.0,-0.07157304150047522,-0.04019470107179719,0.07985538109274933,werd teppich
reingelegt,2.474499323785506,-0.14760725297604424,0.3992791365265532,-0.06101902488530404,0.012747502765516543,0.0,-0.07917275023156284,-0.04779440980288464,0.0722556723616619,reingelegt
teppich reingelegt,2.474499323785506,-0.14760725297604424,0.3992791365265532,-0.06101902488530404,0.012747502765516543,0.0,-0.07917275023156284,-0.04779440980288464,0.0722556723616619,teppich reingelegt
ergänzte,2.515784026362987,-0.16577325928196868,0.45466866302498504,-0.07756543782414137,-0.0037989101733206785,0.0,-0.09571916317040015,-0.06434082274172188,0.0557092594228245,ergänzte
reingelegt ergänz,2.515784026362987,-0.16577325928196868,0.45466866302498504,-0.07756543782414137,-0.0037989101733206785,0.0,-0.09571916317040015,-0.06434082274172188,0.0557092594228245,reingelegt ergänz
Zusammenhang,2.795568310228345,-0.27299739281733876,0.7257899234556948,-0.18301635971665145,-0.10924983206583055,0.0,-0.20117008506291018,-0.16979174463423202,-0.04974166246968552,Zusammenhang
zusammenhang sei,2.6095059786817787,-0.2041228990697013,0.5620672932692483,-0.11414186596901392,-0.04037533831819322,0.0,-0.13229559131527274,-0.10091725088659469,0.019132831277951998,zusammenhang sei
sei kreuz,2.5186494452947046,-0.16868479930170152,0.4606819384747484,-0.07870376620101416,-0.004937238550193364,0.0,-0.096857491547273,-0.06547915111859483,0.054570931045951634,sei kreuz
kreuz entfern,2.4950436099850655,-0.15926818385206604,0.43125848222501484,-0.06928715075137867,0.004479376899441966,0.0,-0.08744087609763734,-0.05606253566895927,0.06398754649558727,kreuz entfern
entfern werd,2.469044857920184,-0.14879335450434666,0.39713453204424026,-0.058812321403659384,0.014954206247161409,0.0,-0.07696604674991815,-0.045587706321240026,0.07446237584330648,entfern werd
ka…,2.4428401894864704,-0.13812335030232945,0.36074491493223043,-0.04814231720164209,0.025624210449178574,0.0,-0.06629604254790095,-0.03491770211922277,0.0851323800453238,ka…
ich ka…,2.4428401894864704,-0.13812335030232945,0.36074491493223043,-0.04814231720164209,0.025624210449178574,0.0,-0.06629604254790095,-0.03491770211922277,0.0851323800453238,ich ka…
+474,2.4349921722491783,-0.13490551769673279,0.34942687016695356,-0.04492448459604539,0.028842043054775324,0.0,-0.06307820994230418,-0.03169986951362615,0.08835021265092043,+474
ka… +474,2.4349921722491783,-0.13490551769673279,0.34942687016695356,-0.04492448459604539,0.028842043054775324,0.0,-0.06307820994230418,-0.03169986951362615,0.08835021265092043,ka… +474
+474 chars,2.4280221817695935,-0.13203898482436666,0.33920420862300144,-0.04205795172367929,0.031708575927141214,0.0,-0.06021167706993804,-0.028833336641259928,0.09121674552328647,+474 chars
china scholz,3.4777126645964724,0.08997560227918075,-0.4531202559146828,-0.4013557401433472,-0.32758921249252637,0.0,0.6126511517622876,-0.38813112506092773,-0.2680810428963811,china scholz
scholz lass,3.0378240074023015,0.014774422771764559,-0.31788693060161854,-0.2661224148302826,-0.19235588717946187,0.0,0.5629650617405619,-0.25289779974786314,-0.13284771758331676,scholz lass
lass kritik,2.8619609623467817,-0.031769425416810965,-0.25825249957064883,-0.20648798379931307,-0.13272145614849226,0.0,0.5516593758878356,-0.19326336871689354,-0.07321328655234724,lass kritik
abperlen,2.764459511952746,-0.04237226891700893,-0.2235905995051847,-0.17182608373384892,-0.09805955608302826,0.0,0.511981757230009,-0.15860146865142957,-0.03855138648688314,abperlen
kritik abperl,2.764459511952746,-0.04237226891700893,-0.2235905995051847,-0.17182608373384892,-0.09805955608302826,0.0,0.511981757230009,-0.15860146865142957,-0.03855138648688314,kritik abperl
abperl der,2.809797611960897,0.00167897498925495,-0.23985791505864,-0.18809339928730398,-0.11432687163648332,0.0,0.4585210798929583,-0.17486878420488464,-0.05481870204033821,abperl der
der besuch,2.846399029930248,0.026272978066266287,-0.25280015564358993,-0.20103563987225417,-0.12726911222143336,0.0,0.4325881994583977,-0.1878110247898348,-0.06776094262528824,der besuch
besuch olaf,4.30644325291549,0.2525952733801603,-0.666857790602771,-0.615093274831435,-0.5413267471806142,0.0,0.525734529167518,-0.6018686597490157,-0.4818185775844692,besuch olaf
